Unnamed: 0,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2200,1,39,1,8014,0,1,2,1,37,37,9,7,1,1,0,1,0,1,0,3,0,0,2,3,1,2,0,0,2,1,0,0,0,2,1,2,0
2990,1,1,1,9130,1,1,3,1,19,19,9,9,3,1,0,0,1,0,1,0,0,0,2,2,3,3,0,0,2,3,1,2,0,2,0,2,2
1809,1,51,1,9991,0,1,2,1,1,1,5,3,1,1,0,0,1,1,0,3,0,1,2,1,2,2,0,0,1,1,2,2,0,1,1,3,2
585,1,1,1,9147,1,1,3,1,1,19,3,3,2,0,0,0,1,0,1,0,0,0,1,1,1,3,0,0,1,1,1,3,0,2,3,0,2
3053,1,17,1,9085,1,1,2,1,38,19,0,90,1,0,0,0,1,0,1,0,0,0,1,1,2,2,0,0,1,2,1,2,0,0,2,1,0
2552,1,1,1,8014,0,1,1,1,38,37,5,5,1,0,0,0,1,0,0,0,0,0,2,1,2,2,0,0,2,1,2,1,0,2,3,0,2
1621,1,1,1,9085,1,1,1,1,38,37,9,9,1,1,0,0,1,0,0,2,0,0,1,3,1,1,0,0,1,1,2,2,0,1,1,2,2
1365,1,39,1,9670,1,9,1,1,6,22,3,3,1,0,0,1,0,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0
2119,1,17,1,171,1,1,1,1,1,1,6,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
180,1,43,1,9853,1,1,2,1,3,1,3,3,2,1,0,0,1,0,0,3,0,3,3,3,3,2,0,3,3,3,3,2,0,2,1,2,2
2478,1,1,1,9500,1,1,1,1,1,19,4,7,1,1,0,0,1,1,0,0,0,0,3,1,3,2,0,0,3,3,3,1,0,2,1,2,2
3335,1,17,4,9773,1,1,1,1,3,1,2,7,2,1,0,0,1,1,0,2,0,0,2,2,0,0,0,0,2,3,1,0,0,1,1,2,1
3648,1,1,4,9500,1,1,1,1,19,38,5,5,1,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,2,3,2,0,2,3,0,2
568,1,17,1,9085,1,1,1,1,38,19,8,8,0,0,0,0,1,1,0,1,0,0,1,1,1,3,1,0,1,1,1,3,0,2,3,0,2
514,2,18,2,8014,0,1,2,1,37,37,9,10,1,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2281,1,44,1,9003,1,39,2,1,1,38,9,6,3,0,0,0,1,1,0,2,0,0,2,3,1,1,0,0,2,3,1,0,0,3,3,0,1
1664,1,1,1,9085,1,1,0,1,37,37,9,1,1,0,0,0,1,0,0,1,0,0,1,2,2,3,2,0,1,1,1,1,2,0,0,0,2
1615,2,39,1,9085,1,19,1,1,19,19,9,5,0,1,0,0,1,0,0,3,0,0,2,3,1,2,0,0,2,3,1,1,0,3,3,0,0
458,2,39,1,9003,1,1,1,1,1,19,4,9,3,1,0,0,1,0,0,3,0,2,3,3,3,3,0,2,3,3,3,3,0,0,1,3,2
2567,1,39,1,8014,0,1,2,1,19,1,9,8,0,0,0,0,1,0,0,3,0,0,2,3,1,0,1,0,2,2,2,1,0,3,3,0,1
4149,1,43,3,9500,1,1,2,1,38,37,9,8,3,0,0,0,1,0,0,2,0,3,3,3,3,3,2,3,3,3,3,3,2,0,2,1,2
4037,1,17,1,9238,1,1,1,1,37,37,9,9,1,1,0,0,1,0,1,2,0,0,2,2,1,0,0,0,2,3,2,1,0,2,3,0,1
135,1,1,1,9670,1,1,0,1,1,38,3,9,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,2,1,2,0,2,1,2,0
2482,1,39,1,9991,0,12,0,1,37,38,5,5,3,0,0,0,1,1,0,3,0,0,1,1,2,2,0,0,1,1,2,3,0,1,1,2,2
831,1,39,1,9238,1,9,1,1,34,34,0,0,1,0,0,0,1,0,0,3,0,0,2,3,0,0,0,0,1,3,0,0,0,0,2,1,0
952,1,44,1,9003,1,39,2,1,1,19,4,8,3,0,0,0,1,1,0,1,0,0,2,1,2,3,0,0,2,1,2,2,0,2,1,2,2
3404,2,43,1,9991,0,1,2,1,37,37,9,9,0,0,0,0,1,0,0,3,0,1,1,1,2,0,0,0,1,2,1,1,0,0,0,0,1
3836,1,43,1,9773,1,1,0,1,1,3,9,3,1,0,0,0,0,1,0,2,0,0,1,1,0,0,3,0,1,2,1,1,0,1,1,2,0
4178,1,1,2,9500,1,1,1,1,19,38,7,9,1,1,0,0,1,0,1,2,0,0,3,3,3,2,0,0,3,3,3,2,0,3,3,0,2
4262,1,17,1,9147,1,1,1,1,1,37,3,7,1,0,0,0,1,0,0,0,0,0,1,3,2,2,0,0,1,2,2,2,0,2,3,0,2
2397,1,1,2,9773,1,1,2,1,3,1,4,4,3,1,0,0,1,1,0,0,0,0,2,2,2,1,0,0,2,3,2,2,0,0,1,3,1
2459,1,1,1,9147,1,1,1,1,19,37,9,9,2,0,0,0,1,1,0,0,0,0,1,1,2,1,0,0,1,1,2,2,0,2,1,2,2
1313,1,1,4,9500,1,1,3,1,3,39,2,3,2,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,2,3,3,0,3,0,1,0
3197,1,1,6,9147,1,1,1,1,1,19,1,6,1,1,0,0,1,1,0,0,0,0,1,1,2,2,0,0,1,2,1,2,0,0,1,3,2
3478,1,39,1,9238,1,1,3,1,38,1,9,3,1,0,0,1,1,1,0,3,0,1,3,3,3,0,0,0,2,3,1,0,0,1,1,2,1
2073,1,1,3,9085,1,1,1,1,1,19,9,9,1,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,2,3,0,1,1,2,2
710,2,39,1,9991,0,19,1,1,38,38,90,90,1,1,0,0,1,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0
359,1,39,1,9085,1,43,3,1,3,39,2,3,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0
2290,1,42,1,9119,1,1,0,1,5,5,2,2,0,0,0,0,1,1,0,3,0,1,2,2,1,3,0,1,2,1,1,3,0,3,3,0,0
3932,1,7,1,9991,0,40,1,1,19,19,7,3,2,0,0,0,1,0,0,3,0,2,3,3,3,2,0,3,3,3,3,3,0,1,1,3,2
167,1,17,3,9238,1,1,0,1,19,19,7,8,1,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,1,3,1,1,0,2,0,2,2
2844,2,39,1,9991,0,1,0,1,37,37,9,9,1,0,0,0,1,0,0,3,0,0,1,2,1,0,0,0,1,1,1,1,0,2,3,0,1
382,1,1,1,9238,1,1,2,1,38,38,5,7,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,3,1,0,0,0,2,1,1
3715,1,1,2,9147,1,1,0,1,37,1,5,3,1,1,0,0,1,1,0,1,0,0,1,2,1,3,0,0,1,3,1,2,0,0,2,1,1
455,2,39,1,8014,0,1,1,1,34,34,99,99,0,0,0,0,1,0,0,3,0,0,1,2,2,1,0,1,1,3,1,1,1,0,2,1,2
247,1,44,1,9003,1,39,1,1,37,37,9,10,2,0,0,1,0,0,0,3,0,0,1,3,1,2,0,0,1,2,1,1,0,2,0,2,0
616,1,17,2,9238,1,3,0,1,37,37,7,8,2,1,0,0,1,0,1,1,0,0,1,1,2,2,0,0,1,1,2,0,0,0,0,0,2
4289,1,1,1,9238,1,1,3,1,19,1,7,3,2,1,0,0,1,1,0,0,0,0,3,3,2,1,0,0,3,1,3,1,0,1,1,2,2
18,1,1,1,9130,1,1,2,1,3,19,3,5,3,1,0,0,1,0,0,1,0,0,1,2,1,2,1,0,1,2,1,2,2,1,1,2,2
4129,1,1,1,9500,1,1,2,1,37,37,7,9,2,1,0,0,1,0,1,0,0,0,3,2,3,2,0,0,3,2,3,2,0,0,2,1,2
2433,1,17,4,9119,1,1,2,1,38,37,5,7,2,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,3,1,2,3,0,2,1,1
3113,1,1,1,9670,1,1,3,1,3,38,2,9,3,1,0,0,1,0,0,0,0,0,2,1,2,2,0,0,2,3,2,2,0,1,1,2,1
4338,1,1,1,9670,1,1,1,1,37,37,9,6,2,0,0,0,1,0,1,0,0,0,1,2,1,2,0,0,1,1,1,2,0,0,0,0,1
597,4,39,1,9853,1,1,3,1,37,1,9,10,3,0,0,1,0,0,0,3,0,0,3,2,2,2,0,0,3,2,1,2,0,0,1,3,0
3246,1,17,1,9773,1,1,3,1,2,3,2,2,2,1,0,0,1,0,1,0,0,0,2,1,3,3,0,0,2,1,3,3,0,1,1,3,2
826,1,17,1,9853,1,1,1,1,1,1,5,7,1,1,0,0,1,0,0,0,0,0,3,2,3,1,0,0,3,2,2,2,0,1,1,3,0
3356,1,44,1,9119,1,39,1,1,3,19,3,4,2,0,0,0,1,1,0,1,0,0,1,3,1,2,0,0,1,2,1,2,0,2,1,2,1
1881,1,39,1,9003,1,1,2,1,37,37,9,4,3,0,0,0,1,1,0,3,0,0,2,3,1,1,0,0,2,3,1,0,0,2,0,2,0
3418,1,1,1,9853,1,1,2,1,38,37,9,9,2,1,0,0,1,0,1,0,0,0,3,2,3,2,0,0,3,2,3,3,0,1,1,3,2
1815,1,39,1,9003,1,19,1,1,19,37,1,1,3,0,0,1,1,1,0,2,0,0,2,3,2,3,0,0,2,3,2,3,0,3,0,1,1
1345,1,1,3,9085,1,1,2,1,1,3,4,4,2,1,0,0,1,0,0,0,0,0,2,2,2,3,0,0,2,2,2,2,0,0,1,3,2
3664,1,1,6,9500,1,1,1,1,12,37,5,9,1,1,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,3,3,3,0,2,1,2,0
2861,1,1,1,9085,1,1,2,1,3,3,2,2,3,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,1,1,2,1,0,0,2,1,2
2611,1,17,2,9773,1,1,0,1,1,1,5,5,1,1,0,0,1,1,0,1,0,0,2,3,1,3,0,0,2,1,1,2,0,0,0,0,2
3085,2,7,1,9147,1,3,0,1,19,1,9,9,0,0,0,0,1,0,0,3,0,2,3,3,3,2,0,1,1,2,1,1,0,1,1,3,1
775,1,44,1,9085,1,39,2,1,1,1,4,7,3,1,0,1,1,0,0,2,0,1,1,2,2,1,0,1,2,3,1,1,0,2,0,2,0
2440,1,18,3,9147,1,1,1,1,1,38,4,7,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0
3909,1,39,1,9119,1,1,0,1,37,37,90,90,0,1,0,0,1,0,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,2,0
696,2,1,1,8014,0,1,3,1,37,37,0,0,3,1,0,0,1,1,0,3,0,0,1,1,2,3,0,0,1,1,2,3,0,0,2,1,2
3618,1,17,5,9773,1,1,3,1,1,1,7,7,3,1,0,0,1,0,0,0,0,0,2,1,3,2,0,0,2,1,3,3,0,0,1,3,2
437,1,1,1,9670,1,1,1,1,19,37,4,5,1,0,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,2,2,3,0,2,3,0,2
3194,1,51,1,9991,0,1,0,1,38,3,5,3,2,0,0,1,1,1,0,2,0,2,3,3,3,0,0,2,3,3,3,2,0,2,1,2,1
1406,1,18,2,9500,1,1,1,1,38,37,5,5,1,1,0,0,1,0,1,0,0,0,3,2,3,2,0,0,3,2,3,2,0,1,1,2,2
4098,1,17,2,9556,1,1,0,1,37,37,5,5,0,1,0,0,1,0,0,3,0,0,3,2,0,0,0,0,3,2,0,0,0,3,0,1,0
727,1,39,1,9991,0,1,1,1,37,37,9,9,3,0,0,0,1,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,3,0
318,1,1,1,9238,1,1,0,1,19,38,5,9,2,0,0,0,1,0,1,0,0,0,1,2,2,1,0,0,1,3,2,1,0,2,1,2,2
3056,1,17,2,9773,1,1,1,1,19,19,9,6,1,1,0,0,1,0,1,0,0,0,2,1,3,3,0,0,2,1,3,3,0,0,1,3,2
842,1,39,1,9130,1,1,1,1,3,34,3,0,1,0,0,1,0,1,0,3,0,0,1,3,0,0,3,0,1,1,0,0,1,0,0,0,0
4151,1,39,1,9003,1,1,2,1,37,37,5,5,3,0,0,1,1,0,0,3,0,0,3,3,2,3,0,0,3,3,2,2,0,3,0,1,2
1561,1,17,1,9130,1,1,2,1,38,19,5,7,2,1,0,0,1,0,0,2,0,0,2,3,2,3,0,0,2,3,1,3,0,2,1,2,1
1812,2,51,1,9500,1,1,1,1,37,37,5,5,1,0,0,0,1,1,0,3,0,0,3,3,2,1,0,0,3,3,2,2,0,1,1,3,0
761,1,5,1,171,1,1,2,1,3,19,1,10,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1
3190,1,39,1,9003,1,1,1,1,19,19,9,5,0,0,0,0,0,1,0,3,0,0,2,2,0,0,0,0,2,1,0,0,0,2,0,2,0
3564,1,44,1,9119,1,39,1,1,19,3,3,4,2,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,3,3,0,0
2983,1,7,1,9853,1,3,3,1,19,19,4,5,3,0,0,1,0,0,0,2,0,1,2,1,3,3,0,0,2,1,3,3,0,1,1,2,2
1088,1,17,2,9853,1,1,0,1,1,1,4,0,0,1,0,0,1,0,0,0,0,0,3,3,1,1,0,0,3,2,2,2,0,2,0,2,1
1498,4,39,1,9003,1,1,2,1,37,37,9,8,3,0,0,0,1,1,0,3,0,0,2,3,2,1,0,0,2,3,2,2,0,1,1,3,1
3506,1,17,1,9254,1,1,1,1,37,37,5,1,1,0,0,0,0,1,0,3,0,0,2,3,0,0,0,0,2,1,0,0,3,0,0,0,0
258,1,1,1,9238,1,1,0,1,1,1,9,8,1,1,0,0,1,0,1,0,0,0,1,2,1,1,0,0,1,2,1,2,0,2,1,2,2
1212,4,39,1,9500,1,19,1,1,38,1,9,4,1,0,0,0,1,0,1,3,0,0,3,2,3,3,1,0,3,2,3,3,1,0,0,0,2
809,1,1,5,9070,1,1,0,1,3,1,9,3,1,1,0,0,1,0,0,1,0,0,2,1,2,1,0,0,2,2,2,1,0,2,1,2,1
1110,1,44,1,9003,1,39,2,1,38,38,6,6,3,0,0,0,1,0,0,0,0,0,2,1,2,1,0,0,2,1,2,2,0,2,1,2,2
480,1,1,1,9500,1,1,2,1,1,1,4,4,1,0,0,0,1,0,0,0,0,0,3,3,2,1,0,0,3,2,3,3,0,2,0,2,2
2311,1,1,1,9500,1,1,2,1,1,19,9,9,2,0,0,0,1,1,0,0,0,0,3,1,2,2,0,0,3,2,3,2,0,2,1,2,2
3526,2,39,1,9003,1,1,0,1,1,3,4,2,3,0,0,1,0,1,0,3,0,2,3,3,2,1,0,1,3,2,2,1,0,0,1,3,0
2256,1,7,1,33,1,40,0,1,38,37,5,6,1,1,0,1,0,1,0,2,0,3,3,3,3,2,0,3,3,3,3,2,1,1,1,3,0
25,1,1,1,9238,1,1,3,1,19,38,9,9,3,1,0,1,1,0,1,0,0,0,1,2,1,1,0,0,1,3,1,1,0,0,2,1,1
1708,1,39,1,9556,1,19,1,1,19,1,7,10,0,0,0,0,1,1,0,2,0,0,3,3,1,2,1,0,3,3,1,2,1,3,3,0,0
2622,1,51,1,8014,0,42,2,1,19,37,134,193,3,1,0,1,1,0,1,2,0,3,3,3,3,2,0,3,3,3,3,2,0,0,1,3,2
8,1,1,3,9238,1,1,2,62,1,1,9,9,2,0,0,0,1,0,1,2,1,0,1,2,2,3,0,0,1,1,2,3,0,3,0,1,2
2955,1,1,1,171,1,1,2,1,37,37,9,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
1043,1,1,6,9500,1,1,1,1,38,38,9,9,2,1,0,0,1,0,1,0,0,0,3,3,2,1,0,0,3,3,3,2,0,3,3,0,2
3865,1,17,2,9773,1,1,3,1,1,1,4,5,2,0,0,0,1,1,0,1,0,0,2,3,1,1,0,0,2,3,0,0,0,1,1,2,0
14,1,1,1,9085,1,1,3,1,38,37,5,5,3,1,0,0,1,0,1,0,0,0,1,1,1,2,0,0,1,1,1,1,0,1,1,2,2
2225,1,43,3,9254,1,1,0,1,37,37,9,9,0,1,0,0,1,1,0,0,0,1,2,3,1,0,0,0,2,3,1,0,0,0,2,1,0
2623,1,43,1,9991,0,1,1,41,37,37,9,8,0,0,0,0,1,0,0,3,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,2,0
4366,1,1,1,9670,1,1,1,1,3,19,3,9,2,1,0,0,1,1,0,0,0,0,3,3,3,3,0,0,3,3,1,3,0,2,1,2,2
1564,1,17,4,9085,1,1,0,1,37,1,3,9,0,0,0,0,1,0,0,1,0,0,2,2,2,2,0,0,2,2,1,3,0,2,0,2,1
195,1,39,1,9991,0,40,1,1,19,1,3,4,3,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0
489,1,1,3,9500,1,1,1,1,38,38,5,5,1,1,0,0,1,0,1,0,0,0,3,2,2,1,0,0,3,2,3,3,0,2,0,2,2
1338,1,43,1,9130,1,1,0,1,1,19,9,9,1,1,0,0,1,0,0,2,0,0,2,3,1,1,1,0,2,3,2,1,1,3,3,0,0
1883,1,1,1,171,1,1,3,1,1,19,10,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
3206,1,1,1,9147,1,1,3,1,5,1,1,5,3,0,0,0,1,1,0,0,0,0,1,1,2,2,0,0,1,1,2,2,0,3,0,1,2
276,1,42,1,9853,1,1,0,1,37,38,3,3,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,1,3,1,0,0,2,3,0,0
1137,1,1,1,9254,1,1,3,1,1,38,4,9,2,1,0,0,1,0,1,2,0,0,2,2,2,1,0,0,2,3,1,1,0,1,1,2,0
659,1,39,1,9003,1,1,1,1,19,19,9,9,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,3,0
834,2,39,1,9119,1,1,0,1,37,37,90,5,3,1,0,0,1,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0
2741,1,17,1,8014,0,1,3,1,34,34,0,0,3,0,0,0,1,0,0,2,0,0,2,1,2,2,0,0,2,2,2,1,0,0,2,1,2
1906,1,1,6,9500,1,1,0,1,4,12,5,9,1,1,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,2,1,2,2
1948,1,1,1,9773,1,1,2,1,38,38,9,9,3,1,0,0,1,0,1,0,0,0,2,1,2,2,0,0,2,1,2,2,0,0,0,0,2
1267,1,17,2,9500,1,1,1,1,19,37,9,7,1,1,0,0,1,0,1,1,0,0,3,2,3,2,0,0,3,2,3,2,0,1,1,2,2
978,1,39,1,9991,0,19,1,1,19,37,7,5,3,1,0,1,0,1,0,3,0,0,1,1,1,0,0,0,1,1,1,3,0,1,1,2,0
2651,1,7,1,9003,1,3,2,1,3,19,2,10,3,0,0,0,0,1,0,3,0,0,2,3,2,3,0,1,2,2,1,1,0,3,3,0,0
3662,1,1,1,9085,1,1,3,1,38,38,9,10,2,1,0,0,1,0,0,0,0,0,1,2,1,2,0,0,1,2,2,2,0,1,1,2,2
3578,1,17,4,9085,1,1,1,1,1,3,5,5,1,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,2,0
2805,1,1,4,9500,1,1,1,1,19,19,9,9,1,1,0,0,1,0,0,0,0,0,3,2,2,1,0,0,3,3,2,2,0,2,1,2,2
3513,4,39,1,9670,1,19,1,1,37,37,9,7,2,0,0,1,1,1,1,3,0,0,2,3,1,3,0,0,2,2,0,0,0,1,1,3,0
3126,1,17,1,9238,1,1,1,1,37,19,9,8,0,1,0,0,1,0,0,2,0,0,2,3,3,0,0,0,2,3,1,1,0,2,3,0,1
174,1,17,2,9254,1,1,0,1,37,37,9,8,1,1,0,1,0,0,0,1,0,0,1,2,1,1,0,0,1,1,2,2,0,1,1,3,0
3828,1,1,1,9119,1,1,1,1,12,1,4,10,1,1,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,3,1,3,3,0,2,1,0
617,1,17,1,9500,1,1,3,1,37,37,9,8,2,1,0,0,1,0,0,1,0,0,3,2,3,2,0,0,3,3,3,3,0,3,0,1,2
3403,1,17,5,9500,1,1,3,1,19,19,9,7,2,1,0,0,1,0,1,0,0,0,3,2,3,3,0,0,3,2,3,3,0,3,3,0,2
2001,1,1,1,9238,1,1,3,1,38,37,9,5,3,0,0,0,1,0,1,0,0,0,2,1,2,3,0,0,2,1,0,0,0,3,3,0,0
3395,1,53,1,9085,1,42,3,1,19,37,4,9,3,1,0,0,1,0,0,1,0,3,3,3,3,3,0,2,3,2,3,3,0,0,1,3,2
1274,1,7,1,9991,0,40,0,1,37,37,9,7,1,0,0,0,1,0,0,3,0,0,1,1,1,1,0,0,1,2,2,2,0,2,1,2,2
1033,1,17,1,9085,1,1,1,1,1,37,9,9,1,1,0,0,1,0,1,0,0,0,1,1,1,2,0,0,1,2,2,3,0,1,1,2,2
3173,1,39,1,9556,1,1,1,1,38,19,9,6,0,1,0,0,1,0,1,2,0,0,3,3,2,2,0,0,3,2,3,1,0,0,1,3,2
4195,1,1,5,9254,1,1,0,1,37,37,9,7,2,1,0,0,1,0,1,0,0,0,3,3,3,1,0,0,3,3,1,2,0,0,0,0,2
4267,1,1,1,9254,1,1,0,1,1,1,5,5,0,1,0,0,1,1,1,2,0,0,3,1,3,1,0,0,3,2,2,1,0,1,1,2,2
287,1,39,1,8014,0,15,3,1,34,1,90,2,0,0,0,0,1,0,0,3,0,0,1,2,1,1,0,0,1,3,1,1,0,0,2,1,2
1049,1,1,1,9500,1,1,3,1,38,38,5,5,2,0,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,2,1,2,2
168,1,39,1,9500,1,3,1,1,2,2,1,1,2,0,0,0,1,0,0,3,0,1,3,2,3,3,0,1,3,2,3,3,0,2,3,0,2
528,1,39,1,9147,1,1,0,1,37,37,9,9,0,0,0,1,0,1,0,3,0,0,1,1,0,0,0,0,1,2,0,0,0,1,1,2,0
1130,1,1,3,9500,1,1,3,1,19,37,7,7,3,1,0,0,1,0,1,0,0,0,3,2,3,2,0,0,3,2,3,2,0,0,0,0,2
1236,1,1,6,9500,1,1,3,1,1,37,4,3,2,1,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,3,0,1,2
1026,1,1,1,9085,1,1,0,1,30,19,4,90,1,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,1,1,2,1,0,0,2,1,2
1265,1,1,6,9500,1,1,2,1,1,1,4,5,2,1,0,0,1,0,1,0,0,0,3,2,3,3,0,0,3,2,3,3,0,0,0,0,2
1459,1,18,1,9147,1,1,0,1,37,37,7,7,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1202,2,39,2,9147,1,1,3,1,19,37,9,7,0,0,0,1,0,0,0,3,0,0,1,2,1,0,0,0,1,3,1,3,0,1,1,2,0
3645,1,17,3,9238,1,1,1,1,41,1,2,3,0,1,0,0,1,0,0,2,0,0,2,2,3,2,0,0,2,2,3,2,0,1,1,3,2
1052,1,17,3,9500,1,1,2,1,3,3,4,5,2,1,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,2,3,3,0,2,0,2,0
2817,1,1,1,9147,1,1,1,1,37,37,9,7,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,2,1,3,0,1,1,2,1
3632,1,44,1,9238,1,39,2,1,37,19,191,102,3,1,0,1,1,0,0,2,0,2,2,2,1,1,0,2,2,1,1,2,0,2,1,2,1
3135,1,1,1,171,1,1,2,1,1,40,4,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2
1750,1,44,1,9003,1,1,0,1,3,2,2,6,1,1,0,0,1,1,0,2,0,2,3,3,3,1,2,1,3,3,1,2,0,2,3,0,1
153,1,1,1,9853,1,1,2,1,37,37,9,9,2,1,0,0,1,0,0,0,0,0,1,1,2,2,0,0,1,2,1,1,0,0,2,1,2
613,1,17,3,9147,1,1,0,1,1,19,5,7,1,0,0,0,1,0,0,1,0,0,1,3,1,0,0,0,1,1,1,2,0,2,1,2,1
1804,1,51,1,9147,1,19,1,1,19,19,9,5,0,0,0,1,0,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,3,0
1569,1,43,1,9130,1,1,1,6,37,37,9,6,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0
2696,1,39,1,9254,1,19,1,1,19,19,3,1,0,0,0,1,0,1,0,3,0,0,2,1,0,0,0,0,2,1,0,0,0,3,3,0,0
2258,1,7,1,9070,1,3,0,1,4,4,2,2,1,0,0,0,1,1,0,3,0,0,2,2,1,1,0,0,2,3,1,2,0,2,3,0,0
3394,1,1,2,9147,1,1,1,1,38,19,3,7,1,1,0,0,1,0,0,0,0,0,1,2,1,2,0,0,1,3,1,3,0,1,1,2,1
3160,1,1,2,171,1,1,0,1,38,19,9,9,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
802,1,17,4,9147,1,1,0,1,19,19,5,5,1,1,0,0,1,0,0,0,0,0,1,1,1,3,0,0,1,1,1,1,0,0,1,3,2
2544,1,44,1,9003,1,39,2,1,38,38,6,3,3,0,0,0,1,0,0,0,0,0,2,3,1,1,0,0,2,3,1,1,0,3,3,0,1
1949,1,18,1,9500,1,1,0,1,38,37,5,5,0,0,0,0,1,0,0,1,0,0,3,3,2,1,0,0,3,2,3,2,0,3,3,0,2
1255,4,39,1,9130,1,1,1,1,3,1,5,5,0,1,0,0,1,0,1,3,0,0,2,1,0,0,0,0,2,3,1,0,0,1,1,3,0
2640,2,39,1,9119,1,19,1,1,37,37,9,9,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0
2304,1,17,1,9147,1,1,1,1,1,19,4,8,0,0,0,0,1,1,0,1,0,0,1,3,0,0,0,0,1,1,0,0,0,1,1,3,0
3748,1,1,3,9500,1,1,3,1,1,19,4,5,3,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,2,0
1214,1,1,4,9500,1,1,1,1,19,19,7,9,1,1,0,0,1,0,1,0,0,0,3,2,2,3,0,0,3,1,3,2,0,2,1,2,1
1653,1,1,3,9556,1,1,0,1,19,19,3,10,0,1,0,0,1,0,1,1,0,0,3,1,3,2,0,0,3,2,3,3,0,2,1,2,2
2382,1,7,1,9119,1,40,1,1,1,1,4,4,2,0,0,0,1,1,0,3,0,2,2,1,2,2,0,1,1,1,2,3,0,1,1,3,0
1626,1,1,1,9085,1,1,1,1,37,2,9,4,1,1,0,0,1,0,1,0,0,0,2,1,2,3,0,0,2,3,2,2,0,2,1,2,2
206,1,1,2,9500,1,1,3,1,19,38,9,9,2,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,2,3,2,0,2,3,0,2
